Area Code,Item Code,Element Code,Element Name,Num_2000,Symb_2000,Num_2001,Symb_2001,Num_2002,Symb_2002,Num_2003,Symb_2003,Num_2004,Symb_2004,Num_2005,Symb_2005
9,18,61,Imports - Qty (Mt),5104.798, ,3551.000, ,613.000, ,633.000, ,1080.000, ,937.000, 
9,18,91,Exports - Qty (Mt),8234.546, ,7829.000, ,7579.000, ,16509.000, ,17741.000, ,32055.000, 
9,27,41,Yield (Hg/Ha),47798.465,C,57495.422,C,57196.598,C,54001.809,C,62660.809,C,60165.156,C
9,27,51,Production (Mt),903630.000, ,873183.000, ,709295.000, ,717630.000, ,1060083.000, ,956253.000, 
9,27,61,Imports - Qty (Mt),7.152, ,13.000, ,14.000, ,543.000, ,267.000,*,268.000, 
9,27,91,Exports - Qty (Mt),201591.337, ,169709.000, ,126720.000, ,42002.000, ,47427.000, ,4511.000, 
9,28,41,Extr Rate (Hg/Mt),8500.000,C,8500.000,C,8500.000,C,8500.000,C,8500.000,C,8500.000,C
9,28,51,Production (Mt),111187.773,C,111517.797,C,92410.125,C,109084.070,C,162081.906,C,152746.703,C
9,28,61,Imports - Qty (Mt),15.035, ,4.000, ,0.000, ,18.000, ,3.000, ,13.000, 
9,28,91,Exports - Qty (Mt),29839.609, ,23248.000, ,20451.000, ,59589.000, ,89458.000, ,118806.000, 
9,31,41,Extr Rate (Hg/Mt),6500.000,C,6500.000,C,6500.000,C,6500.000,C,6500.000,C,6500.000,C
9,31,51,Production (Mt),340103.781,C,341113.281,C,282666.250,C,333668.938,C,495779.938,C,467225.188,C
9,31,61,Imports - Qty (Mt),7177.893, ,5450.000, ,5268.000, ,7364.000, ,6220.000, ,5096.000, 
9,31,91,Exports - Qty (Mt),293440.072, ,219968.000, ,123467.000, ,90021.000, ,132287.000, ,194471.000, 
9,32,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
9,32,51,Production (Mt),4136.000,C,1878.000,C,264.000,C,0.000,C,7000.000,C,51500.000,C
9,32,61,Imports - Qty (Mt),8510.180, ,10418.000, ,4908.000, ,11251.000, ,2353.000, ,983.000, 
9,32,91,Exports - Qty (Mt),12645.943, ,12296.000, ,4644.000, ,727.000, ,5178.000, ,46004.000, 
9,34,61,Imports - Qty (Mt),14.494,*,22.000,*,10.000, ,6.000,*,3.000, ,1.000, 
9,34,91,Exports - Qty (Mt),7.020, ,7.000, ,14.000, ,0.000, ,0.000,T,5.000, 
9,35,41,Extr Rate (Hg/Mt),840.920,C,838.431,C,846.228,C,841.553,C,839.082,C,834.715,C
9,35,51,Production (Mt),55000.000,F,55000.000,F,46000.000,F,54000.000,F,80000.000,F,75000.000,F
9,35,61,Imports - Qty (Mt),211.000,*,940.000,*,160.000,*,975.000,*,2011.000,*,21816.000, 
9,35,91,Exports - Qty (Mt),99.750, ,0.000, ,0.000,F,297.000, ,346.000, ,1361.000, 
9,38,61,Imports - Qty (Mt),294.519, ,149.000, ,70.000, ,94.000, ,43.000, ,18.000, 
9,38,91,Exports - Qty (Mt),0.000, ,0.000,*,0.000,F,0.000,F,0.000,T,0.000,T
9,41,41,Extr Rate (Hg/Mt),9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C
9,41,51,Production (Mt),0.213,C,0.000,C,475.200,C,9471.600,C,3757.500,C,5831.100,C
9,41,61,Imports - Qty (Mt),4782.406, ,4853.000, ,1519.000, ,1530.000, ,3183.000, ,3558.000, 
9,41,91,Exports - Qty (Mt),2020.530, ,1345.000, ,2897.000,*,9718.000, ,6792.000, ,8933.000, 
9,51,41,Extr Rate (Hg/Mt),65115.965,C,65497.336,C,65697.914,C,65424.527,C,65455.734,C,65063.973,C
9,51,51,Production (Mt),1209000.000, ,1239000.000, ,1199000.000, ,1295000.000, ,1280000.000,*,1370000.000,*
9,51,61,Imports - Qty (Mt),18871.391, ,8894.000, ,1442.000, ,1272.000, ,1907.000, ,2224.000, 
9,51,91,Exports - Qty (Mt),8581.478, ,7439.000, ,5490.000, ,9224.000, ,15596.000, ,27264.000, 
9,113,61,Imports - Qty (Mt),233.478, ,308.000, ,65.000, ,178.000, ,196.000, ,236.000, 
9,113,91,Exports - Qty (Mt),7037.555, ,5474.000, ,7163.000, ,11112.000, ,9673.000, ,14078.000, 
9,154,61,Imports - Qty (Mt),56.843, ,48.000, ,79.000, ,402.000, ,370.000, ,138.000, 
9,154,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,F,0.000,F,0.000, ,18.000, 
9,155,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,F,0.000,F,0.000,T,0.000,T
9,168,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
9,168,51,Production (Mt),31043.002,C,24000.000,C,53849.996,C,52000.000,C,55000.000,C,51800.000,C
9,168,61,Imports - Qty (Mt),12363.330, ,17693.000, ,7235.000, ,7731.000, ,8697.000, ,9771.000, 
9,168,91,Exports - Qty (Mt),43379.503, ,41691.000, ,61036.000, ,59690.000, ,62754.000, ,61493.000, 
9,172,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
9,172,51,Production (Mt),280000.000,F,280000.000,F,280000.000,F,285000.000,F,285000.000,F,285000.000,F
9,172,61,Imports - Qty (Mt),2689.164, ,2363.000, ,1492.000, ,1644.000, ,2263.000, ,2669.000, 
9,172,91,Exports - Qty (Mt),23875.182, ,21148.000, ,20933.000, ,29493.000, ,30901.000, ,35641.000, 
9,632,41,Extr Rate (Hg/Mt),796.566,C,823.529,C,823.529,C,823.529,C,823.529,C,823.529,C
9,632,51,Production (Mt),84000.000,F,70000.000,F,70000.000,F,70000.000,F,70000.000,F,70000.000,F
9,632,61,Imports - Qty (Mt),2597.645, ,1446.000, ,314.000,*,1152.000, ,859.000, ,569.000, 
9,632,91,Exports - Qty (Mt),62194.562, ,64932.000, ,62671.000, ,43010.000, ,44618.000, ,52472.000, 
9,633,61,Imports - Qty (Mt),8820.837, ,12189.000, ,2287.000, ,1523.000, ,8458.000, ,18466.000, 
9,633,91,Exports - Qty (Mt),43315.480, ,41491.000, ,32878.000, ,36685.000, ,37013.000, ,24845.000, 
9,634,41,Extr Rate (Hg/Mt),4899.433,C,4885.333,C,4979.895,C,5002.421,C,4980.080,C,4979.253,C
9,634,51,Production (Mt),60508.000, ,58624.000, ,47309.000, ,47523.000, ,55000.000,F,60000.000,F
9,634,61,Imports - Qty (Mt),6778.651, ,7123.000, ,2594.000, ,5169.000, ,5231.000, ,6649.000, 
9,634,91,Exports - Qty (Mt),1910.950, ,5673.000, ,5220.000, ,6844.000, ,4122.000, ,8600.000, 
9,654,41,Extr Rate (Hg/Mt),4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C
9,654,51,Production (Mt),546379.625,C,464567.188,C,452500.812,C,458675.188,C,463896.812,C,473324.812,C
9,654,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,F,0.000,F,0.000,T,0.000, 
9,654,91,Exports - Qty (Mt),7012.480, ,7225.000, ,7363.000, ,3537.000, ,0.000,*,0.000,T
9,846,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
9,846,51,Production (Mt),141000.000,C,141000.000,C,141000.000,C,141000.000,C,141000.000,C,141000.000,C
9,846,61,Imports - Qty (Mt),2.650,*,0.000, ,0.000,F,1.000,*,97.000, ,200.000, 
9,846,91,Exports - Qty (Mt),18137.220, ,30213.000, ,32860.000, ,37605.000, ,27475.000, ,31154.000, 
9,1242,41,Extr Rate (Hg/Mt),12500.000,C,12500.000,C,12500.000,C,12500.000,C,12500.000,C,12500.000,C
9,1242,51,Production (Mt),3560.396,C,3705.627,C,3485.676,C,3462.284,C,4162.390,C,4505.552,C
9,1242,61,Imports - Qty (Mt),584.789, ,479.000, ,171.000, ,406.000, ,571.000, ,387.000, 
9,1242,91,Exports - Qty (Mt),3635.199, ,3551.000, ,3057.000, ,3363.000, ,4103.000, ,4324.000, 
9,1275,41,Extr Rate (Hg/Mt),12500.000,C,12500.000,C,12500.000,C,12500.000,C,12500.000,C,12500.000,C
9,1275,51,Production (Mt),0.000,C,0.000,C,0.000,C,0.000,C,0.000,C,0.000,C
9,1275,61,Imports - Qty (Mt),9702.597, ,8976.000, ,6009.000, ,5935.000, ,5680.000, ,5280.000, 
9,1275,91,Exports - Qty (Mt),4114.357, ,4603.000, ,1398.000, ,2103.000, ,1485.000, ,1785.000, 
10,18,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
10,18,51,Production (Mt),0.000,C,0.000,T,0.000,T,0.000,T,0.000,T,0.000,T
10,18,61,Imports - Qty (Mt),32377.000, ,34683.000, ,32497.000, ,35171.000, ,35343.000, ,39709.000, 
10,18,91,Exports - Qty (Mt),13609.000, ,12765.000, ,19968.000, ,14994.000,*,13296.000, ,17301.000, 
10,27,41,Yield (Hg/Ha),82573.148,C,92824.859,C,82777.773,C,95580.203,C,83305.320,C,66167.797,C
10,27,51,Production (Mt),1100700.000, ,1643000.000, ,1192000.000, ,438111.000, ,553114.000, ,338885.000, 
10,27,61,Imports - Qty (Mt),292.000, ,11.000, ,55.000,*,26.000, ,20.000, ,0.000,*
10,27,91,Exports - Qty (Mt),45045.000, ,23648.000,*,133899.000, ,1.000,*,19.000, ,5.000, 
10,28,41,Extr Rate (Hg/Mt),8000.000,C,8000.000,C,8000.000,C,8000.000,C,8000.000,C,8000.000,C
10,28,51,Production (Mt),51856.000,C,100298.398,C,114003.203,C,45864.801,C,35587.199,C,18608.000,C
10,28,61,Imports - Qty (Mt),1198.000, ,478.000, ,481.000, ,241.000, ,203.000, ,253.000, 
10,28,91,Exports - Qty (Mt),53054.000, ,100777.000,*,114484.000, ,46106.000, ,35790.000, ,18861.000, 
10,31,41,Extr Rate (Hg/Mt),6200.000,F,6200.000,F,6200.000,F,6200.000,F,6200.000,F,6200.000,F
10,31,51,Production (Mt),598372.562,C,908027.188,C,557213.250,C,229662.875,C,308822.000,C,190483.219,C
10,31,61,Imports - Qty (Mt),46848.000, ,51221.000, ,55180.000, ,69561.000, ,81972.000, ,100846.000, 
10,31,91,Exports - Qty (Mt),539334.000, ,499075.000,*,129423.000, ,100226.000, ,22029.000, ,33561.000, 
10,32,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
10,32,51,Production (Mt),21886.562,C,24073.188,C,29070.250,C,26197.875,C,25965.000,C,23568.219,C
10,32,61,Imports - Qty (Mt),4079.000, ,7213.000, ,6704.000, ,6230.000, ,6976.000, ,5947.000, 
10,32,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
10,33,41,Extr Rate (Hg/Mt),1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C
10,33,51,Production (Mt),51.931,C,62.572,C,71.549,C,64.856,C,65.882,C,59.030,C
10,34,41,Extr Rate (Hg/Mt),9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C
10,34,51,Production (Mt),467.380,C,563.151,C,643.936,C,583.702,C,592.938,C,531.274,C
10,34,61,Imports - Qty (Mt),1198.000, ,1587.000, ,7930.000, ,23806.000, ,20911.000, ,16896.000, 
10,34,91,Exports - Qty (Mt),100.000, ,173.000,*,306.000, ,220.000, ,130.000, ,276.000, 
10,35,41,Extr Rate (Hg/Mt),1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C
10,35,51,Production (Mt),96511.695,C,146456.000,C,89873.102,C,37042.398,C,49810.000,C,30723.102,C
10,35,61,Imports - Qty (Mt),2.000, ,1.000,*,1.000, ,0.000, ,19.000, ,2.000, 
10,35,91,Exports - Qty (Mt),5421.000,*,237.000,*,114.000, ,158.000, ,59.000,*,34.000, 
10,38,41,Extr Rate (Hg/Mt),9500.000,C,9500.000,C,9500.000,C,9500.000,C,9500.000,C,9500.000,C
10,38,51,Production (Mt),24173.939,C,29127.439,C,33305.828,C,30190.352,C,30668.070,C,27478.668,C
10,38,61,Imports - Qty (Mt),1291.000, ,1826.000, ,1770.000, ,2620.000, ,3696.000, ,4205.000, 
10,38,91,Exports - Qty (Mt),9474.000, ,5914.000, ,3907.000, ,3491.000, ,3750.000, ,3188.000, 
10,41,41,Extr Rate (Hg/Mt),12000.000,C,12000.000,C,12000.000,C,12000.000,C,12000.000,C,12000.000,C
10,41,51,Production (Mt),24110.234,C,24677.424,C,26384.738,C,28292.039,C,26354.471,C,26804.881,C
10,41,61,Imports - Qty (Mt),4767.000, ,3582.000, ,5149.000, ,8034.000, ,10528.000, ,12279.000, 
10,41,91,Exports - Qty (Mt),13632.000, ,15096.000, ,13361.000, ,15379.000, ,20319.000, ,16325.000, 
10,51,41,Extr Rate (Hg/Mt),70511.500,C,71000.766,C,70308.109,C,67882.984,C,70048.781,C,58313.812,C
10,51,51,Production (Mt),1745000.000, ,1744000.000, ,1727000.000, ,1726000.000, ,1691000.000, ,1748190.000, 
10,51,61,Imports - Qty (Mt),33001.000, ,58172.000, ,45302.000, ,53102.000, ,80016.000, ,76604.000, 
10,51,91,Exports - Qty (Mt),46535.000, ,46886.000, ,54985.000, ,56913.000, ,25596.000, ,13008.000, 
10,113,41,Extr Rate (Hg/Mt),12000.000,C,12000.000,C,12000.000,C,12000.000,C,12000.000,C,12000.000,C
10,113,51,Production (Mt),11641.224,C,23617.607,C,38514.000,C,18570.217,C,20975.135,C,21160.943,C
10,113,61,Imports - Qty (Mt),945.000,*,1049.000, ,352.000, ,1434.000, ,811.000, ,787.000, 
10,113,91,Exports - Qty (Mt),1094.000, ,1801.000, ,442.000, ,1433.000, ,3832.000, ,1909.000, 
10,154,61,Imports - Qty (Mt),801.000, ,1020.000, ,824.000, ,1408.000, ,1720.000, ,1762.000,*
10,154,91,Exports - Qty (Mt),0.000, ,0.000,T,1.000, ,18.000, ,8.000, ,18.000, 
10,155,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
10,168,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
10,168,51,Production (Mt),17621.008,C,12712.322,C,16102.639,C,21913.797,C,19923.602,C,10889.938,C
10,168,61,Imports - Qty (Mt),19559.000, ,20946.000, ,22562.000, ,26530.000, ,28652.000, ,30685.000, 
10,168,91,Exports - Qty (Mt),25767.000, ,30068.000, ,27303.000, ,14110.000, ,13036.000, ,11912.000, 
10,172,41,Extr Rate (Hg/Mt),10961.010,C,10945.403,C,10935.357,C,10924.158,C,10916.686,C,10918.392,C
10,172,51,Production (Mt),90500.000,F,95200.000,F,92150.000,F,70100.000,F,67000.000,F,62400.000,F
10,172,61,Imports - Qty (Mt),5404.000,*,8176.000, ,8217.000, ,10923.000, ,16785.000, ,19561.000, 
10,172,91,Exports - Qty (Mt),524.000, ,215.000,*,626.000,*,462.000,*,341.000,*,385.000, 
10,632,41,Extr Rate (Hg/Mt),2500.000,C,2500.000,C,2500.000,C,2500.000,C,2500.000,C,2500.000,C
10,632,51,Production (Mt),53434.324,C,39376.680,C,44003.051,C,52729.898,C,51804.891,C,52963.969,C
10,632,61,Imports - Qty (Mt),3701.000, ,5542.000, ,5424.000, ,6738.000, ,8494.000, ,10443.000, 
10,632,91,Exports - Qty (Mt),37633.000, ,29614.000, ,36260.000, ,36372.000,*,44299.000, ,56862.000, 
10,633,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
10,633,51,Production (Mt),95380.000,C,103161.000,C,99741.000,C,80561.000,C,83444.000,C,81576.000,C
10,633,61,Imports - Qty (Mt),28858.000, ,32558.000, ,42643.000, ,54902.000, ,61439.000, ,64141.000, 
10,633,91,Exports - Qty (Mt),17463.000, ,15253.000, ,18615.000, ,14368.000, ,10238.000, ,13527.000, 
10,634,41,Extr Rate (Hg/Mt),3348.190,C,3337.099,C,3340.007,C,3337.591,C,3297.925,C,3297.310,C
10,634,51,Production (Mt),17500.000,F,13800.000,F,15300.000,F,16000.000,F,22900.000,F,4400.000,F
10,634,61,Imports - Qty (Mt),25587.000, ,26463.000, ,26133.000, ,25526.000, ,26388.000, ,29006.000, 
10,634,91,Exports - Qty (Mt),3651.000, ,5941.000, ,3638.000, ,4113.000, ,3768.000, ,7908.000, 
10,654,41,Extr Rate (Hg/Mt),4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C
10,654,51,Production (Mt),106389.148,C,108575.297,C,107278.516,C,109331.422,C,103970.766,C,127565.234,C
10,654,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
10,654,91,Exports - Qty (Mt),0.000, ,0.000,T,0.000, ,1.000,*,0.000,*,0.000, 
10,846,61,Imports - Qty (Mt),32.000,*,622.000, ,29.000, ,34057.000, ,49.000, ,1695.000, 
10,846,91,Exports - Qty (Mt),124.000, ,6.000, ,0.000,*,0.000,T,0.000,T,0.000,T
10,1242,41,Extr Rate (Hg/Mt),12168.675,C,12000.000,C,12023.809,C,12048.193,C,12073.171,C,12024.540,C
10,1242,51,Production (Mt),101000.000,*,102000.000,*,101000.000,*,100000.000,*,99000.000,*,98000.000,*
10,1242,61,Imports - Qty (Mt),942.000, ,2206.000,*,6464.000, ,4958.000, ,3172.000, ,2761.000, 
10,1242,91,Exports - Qty (Mt),33653.000, ,31645.000, ,32736.000, ,31942.000, ,31509.000, ,28505.000, 
10,1275,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
10,1275,51,Production (Mt),15916.600,C,15426.000,C,14869.900,C,14508.400,C,21620.900,C,22332.600,C
10,1275,61,Imports - Qty (Mt),10339.000,*,8785.000, ,9341.000,*,13261.000, ,14386.000,*,23786.000,*
10,1275,91,Exports - Qty (Mt),3222.000, ,3171.000, ,4068.000, ,2562.000, ,4244.000, ,2904.000, 
11,18,61,Imports - Qty (Mt),15880.000, ,18613.000, ,21250.000, ,22130.000, ,24961.000, ,30185.000, 
11,18,91,Exports - Qty (Mt),3218.000, ,3932.000, ,4327.000, ,5461.000, ,17134.000, ,14830.000, 
11,27,61,Imports - Qty (Mt),1887.000, ,1789.000, ,2381.000, ,1792.000, ,1690.000, ,2845.000, 
11,27,91,Exports - Qty (Mt),78.000, ,107.000, ,15.000,*,41.000, ,31.000, ,21.000, 
11,28,61,Imports - Qty (Mt),3762.000, ,3245.000, ,3118.000, ,2100.000, ,3278.000, ,4869.000, 
11,28,91,Exports - Qty (Mt),146.000, ,82.000, ,74.000, ,81.000, ,124.000, ,131.000, 
11,29,41,Extr Rate (Hg/Mt),8300.000,C,8300.000,C,8300.000,C,8300.000,C,8300.000,C,8300.000,C
11,29,51,Production (Mt),3001.280,C,2625.290,C,2526.520,C,1675.770,C,2617.820,C,3932.540,C
11,31,41,Extr Rate (Hg/Mt),6500.000,C,6500.000,C,6500.000,C,6500.000,C,6500.000,C,6500.000,C
11,31,51,Production (Mt),1175.850,C,1093.300,C,1537.900,C,1138.150,C,1078.350,C,1835.600,C
11,31,61,Imports - Qty (Mt),16455.000, ,20071.000, ,17088.000, ,16688.000, ,18140.000, ,18829.000, 
11,31,91,Exports - Qty (Mt),100.000, ,64.000, ,152.000, ,62.000, ,145.000, ,391.000, 
11,32,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
11,32,51,Production (Mt),3530.850,C,1000.301,C,673.900,C,1764.150,C,3073.350,C,7273.600,C
11,32,61,Imports - Qty (Mt),7506.000, ,7704.000, ,6134.000, ,6139.000, ,5402.000, ,3661.000, 
11,32,91,Exports - Qty (Mt),100.000, ,38.000, ,24.000, ,0.000, ,65.000, ,32.000, 
11,33,41,Extr Rate (Hg/Mt),1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C
11,33,51,Production (Mt),39.316,C,32.967,C,52.551,C,36.284,C,306.931,C,306.234,C
11,34,41,Extr Rate (Hg/Mt),8500.000,C,8500.000,C,8500.000,C,8500.000,C,8500.000,C,8500.000,C
11,34,51,Production (Mt),334.190,C,280.220,C,446.684,C,308.410,C,2608.917,C,2602.989,C
11,34,61,Imports - Qty (Mt),775.000, ,905.000, ,635.000, ,339.000, ,252.000, ,433.000, 
11,34,91,Exports - Qty (Mt),0.000, ,1.000, ,0.000, ,2.000, ,26.000, ,1.000, 
11,35,41,Extr Rate (Hg/Mt),800.000,C,800.000,C,800.000,C,800.000,C,800.000,C,800.000,C
11,35,51,Production (Mt),434.000,C,387.600,C,432.800,C,301.600,C,385.040,C,604.960,C
11,35,61,Imports - Qty (Mt),45.000, ,94.000, ,49.000, ,44.000, ,102.000, ,48.000, 
11,35,91,Exports - Qty (Mt),81.000, ,22.000, ,0.000,*,92.000, ,1.000, ,0.000,*
11,38,61,Imports - Qty (Mt),274.000, ,275.000, ,294.000, ,325.000, ,270.000, ,461.000, 
11,38,91,Exports - Qty (Mt),20.000, ,25.000, ,24.000, ,37.000, ,22.000, ,37.000, 
11,41,61,Imports - Qty (Mt),10986.000, ,11159.000, ,11548.000, ,12664.000, ,15062.000, ,20869.000, 
11,41,91,Exports - Qty (Mt),1416.000, ,2078.000, ,2606.000, ,2998.000, ,2925.000, ,3015.000, 
11,51,41,Extr Rate (Hg/Mt),50457.621,C,51872.664,C,51602.344,C,55118.961,C,51815.859,C,56290.992,C
11,51,51,Production (Mt),877137.000, ,890933.000, ,905356.000, ,904556.000, ,885380.000, ,907622.000, 
11,51,61,Imports - Qty (Mt),50243.640, ,51510.000, ,49060.000, ,55352.000, ,57061.000, ,62259.000, 
11,51,91,Exports - Qty (Mt),53147.410, ,41908.000, ,48282.000, ,46032.000, ,58696.000, ,59661.000, 
11,113,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
11,113,51,Production (Mt),32258.035,C,32024.631,C,35973.441,C,30426.115,C,24126.734,C,22596.209,C
11,113,61,Imports - Qty (Mt),3714.000, ,4681.000, ,4513.000, ,4367.000, ,6523.000, ,6817.000, 
11,113,91,Exports - Qty (Mt),5819.000, ,13420.000, ,32153.000, ,22670.000, ,19739.000, ,19133.000, 
11,154,61,Imports - Qty (Mt),1478.000, ,1262.000, ,1658.000, ,2431.000, ,3319.000, ,2559.000, 
11,154,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,41.000, ,102.000, 
11,155,61,Imports - Qty (Mt),12.000, ,10.000, ,21.000, ,13.000, ,5.000, ,14.000, 
11,155,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000, ,0.000, 
11,168,61,Imports - Qty (Mt),20484.000, ,20994.000, ,21897.000, ,28250.000, ,27571.000, ,30649.000, 
11,168,91,Exports - Qty (Mt),17591.000, ,14000.000, ,17699.000, ,22787.000, ,21439.000, ,17714.000, 
11,172,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
11,172,51,Production (Mt),300825.219,C,286124.688,C,309157.656,C,260795.219,C,224331.594,C,205303.422,C
11,172,61,Imports - Qty (Mt),236927.000, ,323017.000, ,265245.000, ,256590.000, ,218100.000, ,171955.000, 
11,172,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,9.000, ,3327.000,*,4180.000, 
11,175,61,Imports - Qty (Mt),2440.000, ,35323.000, ,62133.000, ,41684.000, ,83999.000, ,123194.000, 
11,175,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,1.000, 
11,632,41,Extr Rate (Hg/Mt),5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C
11,632,51,Production (Mt),49044.094,C,54035.969,C,57177.203,C,34885.266,C,39233.328,C,52144.863,C
11,632,61,Imports - Qty (Mt),12981.000, ,14314.000, ,19213.000, ,26905.000, ,28903.000, ,50178.000, 
11,632,91,Exports - Qty (Mt),2344.000, ,866.000, ,2257.000, ,1315.000, ,1433.000, ,3228.000, 
11,633,41,Extr Rate (Hg/Mt),50000.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C
11,633,51,Production (Mt),449999.969,C,700000.000,C,750000.000,C,1000000.000,C,1500000.000,C,1700000.000,C
11,633,61,Imports - Qty (Mt),52292.480, ,57337.000, ,65751.000, ,137073.000, ,114720.000, ,154449.000, 
11,633,91,Exports - Qty (Mt),466204.200, ,712073.000, ,776382.000, ,1059483.000, ,1515157.000, ,1767463.000, 
11,634,41,Extr Rate (Hg/Mt),4690.637,C,5739.777,C,4278.729,C,4513.619,C,4507.153,C,4484.752,C
11,634,51,Production (Mt),38500.000,F,38600.000,F,28000.000,F,29000.000,F,23000.000,F,22500.000,F
11,634,61,Imports - Qty (Mt),23780.000, ,21695.000, ,32395.000, ,35071.000, ,30817.000, ,27205.000, 
11,634,91,Exports - Qty (Mt),4173.000, ,5058.000, ,7677.000, ,7083.000, ,7930.000, ,10342.000, 
11,654,41,Extr Rate (Hg/Mt),4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C
11,654,51,Production (Mt),140321.188,C,137090.328,C,140521.203,C,117352.125,C,117934.852,C,124410.906,C
11,654,61,Imports - Qty (Mt),249.000, ,1087.000, ,3152.000, ,3112.000, ,3288.000, ,1997.000, 
11,654,91,Exports - Qty (Mt),7628.000, ,1480.000, ,6232.000, ,5689.000, ,7788.000, ,8695.000, 
11,846,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
11,846,51,Production (Mt),29000.000,C,13500.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C
11,846,61,Imports - Qty (Mt),5736.000, ,33260.000, ,5880.000, ,7431.000, ,5694.000, ,6046.000, 
11,846,91,Exports - Qty (Mt),34620.000, ,46260.000, ,51383.000, ,46979.000, ,46273.000, ,52094.000, 
11,1242,41,Extr Rate (Hg/Mt),12394.928,C,12513.065,C,12509.316,C,12510.409,C,12502.630,C,12493.918,C
11,1242,51,Production (Mt),43500.000,*,42500.000,*,42800.000,*,50325.000, ,49316.000, ,50586.000, 
11,1242,61,Imports - Qty (Mt),4505.000, ,5882.000, ,6142.000, ,24183.000, ,42413.000, ,27412.000, 
11,1242,91,Exports - Qty (Mt),1077.000, ,14997.000, ,18996.000, ,26795.000, ,28873.000, ,23671.000, 
11,1275,61,Imports - Qty (Mt),42576.000, ,47203.000, ,47691.000, ,43662.000, ,38771.000, ,33621.000, 
11,1275,91,Exports - Qty (Mt),12306.000, ,19736.000, ,13020.000, ,6586.000,*,3474.000, ,3176.000, 
12,18,61,Imports - Qty (Mt),2641.000, ,1700.000, ,394.000,*,556.000,P,571.000,P,1130.000, 
12,18,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000, 
12,27,61,Imports - Qty (Mt),1985.000, ,2930.000, ,83.000,*,205.000,P,4.000,P,1.000,P
12,27,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
12,28,61,Imports - Qty (Mt),16.000, ,19.000, ,30.000,F,385.000,P,519.000,P,265.000,P
12,31,61,Imports - Qty (Mt),6112.000, ,4739.000, ,7869.000,*,8209.000,P,8717.000,P,8781.000,P
