Area Code,Item Code,Element Code,Element Name,Num_1995,Symb_1995,Num_1996,Symb_1996,Num_1997,Symb_1997,Num_1998,Symb_1998,Num_1999,Symb_1999,Num_2000,Symb_2000,Num_2001,Symb_2001,Num_2002,Symb_2002,Num_2003,Symb_2003,Num_2004,Symb_2004,Num_2005,Symb_2005,Num_2006,Symb_2006,Num_2007,Symb_2007
158,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
158,16,51,Production (Mt),11462.062,C,6948.075,C,6225.6,C,9719.362,C,8831.588,C,7597.5,C,6939.975,C,11056.613,C,3749.7,C,12984.562,C,18327.148,C,10591.051,C,16288.988,C
159,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
159,16,51,Production (Mt),429525.969,C,587764.5,C,756472.312,C,1024057.375,C,1098317.75,C,1601462.375,C,1564650.75,C,1713601.625,C,1588729.625,C,1868038,C,2643759.5,C,2316515.75,C,2129457.5,C
162,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
162,16,51,Production (Mt),288000,F,289600,F,292000,F,302400,F,308000,F,310400,F,308000,F,308000,F,312000,F,312000,F,312000,F,328000,F,332000,F
162,19,41,Extr Rate (Hg/Mt),100,C,100,C,100,C,100,C,100,C,100,C,100,C,100,C,100,C,100,C,100,C,100,C,100,C
162,19,51,Production (Mt),3600,C,3620,C,3650,C,3780,C,3850,C,3880,C,3850,C,3850,C,3900,C,3900,C,3900,C,4100,C,4150,C
162,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
162,20,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
165,16,41,Extr Rate (Hg/Mt),8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C
165,16,51,Production (Mt),13324600,C,13642499,C,14764501,C,14996550,C,15300000,C,15362900,C,14790849,C,14801050,C,14872450,C,15176750,C,15592400,C,16785800,C,15403700,C
165,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
165,18,51,Production (Mt),13400.193,C,13642.519,C,14764.544,C,14999.661,C,15300,C,15362.9,C,14790.848,C,14801.072,C,14873.458,C,15176.75,C,15623.312,C,16830.75,C,15703.736,C
165,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
165,20,51,Production (Mt),6432.093,C,6548.409,C,7086.981,C,7199.837,C,7344,C,7374.192,C,7099.607,C,7104.514,C,7139.258,C,7284.84,C,7499.19,C,8078.76,C,7537.793,C
165,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
165,22,51,Production (Mt),5360.078,C,5457.007,C,5905.817,C,5999.864,C,6120,C,6145.16,C,5916.339,C,5920.429,C,5949.382,C,6070.7,C,6249.325,C,6732.3,C,6281.495,C
166,16,41,Extr Rate (Hg/Mt),7136.979,C,7163.254,C,7192.841,C,7149.48,C,7147.287,C,7150.831,C,7151.307,C,6625.195,C,6383.207,C,6388.871,C,6603.998,C,6746.881,C,7618.32,C
166,16,51,Production (Mt),66563, ,68283, ,68765, ,74943, ,68000,F,74500,F,66500,F,58150, ,71430, ,60325, ,75732, ,69868, ,88726, 
167,16,41,Extr Rate (Hg/Mt),7150.23,C,7141.976,C,6603.615,C,7213.569,C,7131.84,C,7070.743,C,7294.04,C,7299.687,C,7271.281,C,7300.141,C,7299.753,C,7300.364,C,7300.296,C
167,16,51,Production (Mt),909209, ,892747, ,858470, ,836774, ,713184, ,802600, ,783234, ,816105, ,760576, ,829150, ,855531, ,821802, ,764122, 
167,18,41,Extr Rate (Hg/Mt),9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C
167,18,51,Production (Mt),11700,C,20700,C,24300,C,24300,C,10800,C,10800,C,11700,C,9000,C,4500,C,9000,C,4500,C,4500,C,11700,C
167,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
167,19,51,Production (Mt),25431.6,C,25000,C,26000,C,23200,C,20000,C,22702,C,21476,C,22360,C,20920,C,22716,C,23440,C,22514,C,20934,C
167,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
167,22,51,Production (Mt),6000,C,9000,C,12000,C,6000,C,0,C,0,T,0,T,0,T,0,T,0,T,0,T,0,T,0,T
168,16,41,Extr Rate (Hg/Mt),8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C
168,16,51,Production (Mt),79050,C,77350,C,95200,C,95200,C,102850,C,97345.398,C,76986.203,C,102850,C,106946.148,C,119000,C,152877.594,C,165069.156,C,174754.047,C
169,16,41,Extr Rate (Hg/Mt),7196.271,C,7162.162,C,7200,C,7213.114,C,7200,C,7194.245,C,7169.811,C,7170,C,7170,C,7170,C,7142.857,C,7034.483,C,7000,C
169,16,51,Production (Mt),52101, ,53000,F,68400,F,66000,F,63000,F,50000,F,76000,F,86040,F,93210,F,100380,F,100000,F,102000,F,105000,F
170,16,41,Extr Rate (Hg/Mt),7667.482,C,7713.162,C,6968.076,C,7199.998,C,7199.998,C,7199.998,C,7199.999,C,7199.998,C,7199.999,C,7200.001,C,7199.999,C,7200.294,C,7200.001,C
170,16,51,Production (Mt),792580, ,820449, ,805196, ,861456, ,903234, ,927094, ,1001941, ,983146, ,986469, ,1002639, ,1034732, ,1102900, ,1048596, 
170,18,41,Extr Rate (Hg/Mt),8796.887,C,8157.704,C,8694.019,C,8678.609,C,8612.624,C,8627.223,C,8598.05,C,8612.105,C,8604.713,C,8619.794,C,8604.489,C,8635.03,C,8416.773,C
170,18,51,Production (Mt),220077, ,210202, ,187683, ,184233, ,242876, ,232935, ,242465, ,245445, ,239211, ,251698, ,277925, ,284956, ,289537, 
170,20,41,Extr Rate (Hg/Mt),9499.997,C,9018.524,C,9500.031,C,9500,C,9500,C,9500,C,9500,C,9500,C,9500,C,9500,C,9500,C,9500,C,9500,C
170,20,51,Production (Mt),460823, ,533829, ,541859, ,533360, ,413250,C,500338.406,C,536258.875,C,526530.875,C,522143.75,C,529784.625,C,545149.875,C,578174.75,C,534278.125,C
170,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
170,22,51,Production (Mt),0,M,0,M,0,M,0,M,145000,C,56374, ,60402, ,59380, ,58841, ,59786, ,61891, ,65365, ,62628, 
171,16,41,Extr Rate (Hg/Mt),7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C
171,16,51,Production (Mt),1555291.25,C,1408789.125,C,1560532.625,C,2047735.375,C,1489355,C,1482444.125,C,1769019.625,C,1457614.25,C,1521526.625,C,1372704.5,C,1294883.875,C,1299118.125,C,1106940.125,C
171,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
171,18,51,Production (Mt),7111.814,C,6475.834,C,7160.539,C,9290.594,C,6813.981,C,6769.966,C,8068.921,C,6663.057,C,6906.895,C,6345.771,C,1326.036,C,2112.268,C,5612.9,C
171,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
171,20,51,Production (Mt),2844.726,C,2590.333,C,2864.215,C,3716.238,C,2725.592,C,2707.987,C,3227.568,C,2665.223,C,2762.758,C,2538.309,C,1591.243,C,1640.114,C,1347.096,C
171,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
171,22,51,Production (Mt),6321.614,C,5756.296,C,6364.922,C,8258.306,C,6056.872,C,6017.749,C,7172.374,C,5922.717,C,6139.462,C,5640.686,C,10608.287,C,8946.076,C,3741.934,C
173,16,41,Extr Rate (Hg/Mt),8173.122,C,8030.09,C,7902.946,C,7996.135,C,7966.635,C,8000,C,8004.695,C,8200.307,C,8202.083,C,8199.566,C,8191.49,C,8191.49,C,8191.49,C
173,16,51,Production (Mt),3520000,F,3480000,F,3420000,F,3310000,F,3295000,F,3400000,F,3410000,F,3750000,F,3937000,F,3780000,F,3850000,F,3850000,F,3850000,F
173,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
173,18,51,Production (Mt),10000,C,16000,C,11000,C,5000,C,0, ,0, ,0, ,0, ,0, ,0, ,0,C,0,C,0,C
173,19,41,Extr Rate (Hg/Mt),30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C
173,19,51,Production (Mt),12920.4,C,13001.101,C,12982.501,C,12418.501,C,12408.001,C,12750.001,C,12780.001,C,13719.002,C,14400.002,C,13830.002,C,14100.002,C,14100.002,C,14100.002,C
173,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
173,20,51,Production (Mt),1000,C,1000,C,1000,C,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0,T,0,T,0,T
173,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
173,22,51,Production (Mt),18000,C,31000,C,55000,C,47000,C,26000,C,32000,C,40000,C,51000,C,59000,C,96000,C,96000,C,130000,C,143000,C
174,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
174,16,51,Production (Mt),736704.688,C,725840.625,C,693659.688,C,692806.5,C,687937.75,C,685103.438,C,690170.625,C,710203.312,C,706392.875,C,709786.125,C,714341,C,718807.5,C,645811.625,C
174,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
174,18,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
174,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
174,19,51,Production (Mt),18417.617,C,18146.016,C,18497.592,C,18474.84,C,18345.006,C,18269.424,C,18404.551,C,18938.754,C,18837.145,C,18927.631,C,19049.094,C,19168.199,C,17221.645,C
174,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
174,22,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
178,16,41,Extr Rate (Hg/Mt),9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C
178,16,51,Production (Mt),121773.688,C,135726.406,C,143463.719,C,130490.242,C,186071.484,C,161254.484,C,208281.453,C,215534.469,C,239916.375,C,203448.969,C,157482.938,C,125151.609,C,97019.367,C
179,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
179,16,51,Production (Mt),37884.801,C,20484.801,C,40720.801,C,44912,C,32866.398,C,33611.199,C,41314.398,C,35770.398,C,37480.801,C,28124.801,C,47171.199,C,17182.4,C,80396.797,C
181,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
181,16,51,Production (Mt),244382.344,C,219514.094,C,244012.734,C,223389.141,C,218549.203,C,187484.688,C,169343.281,C,152459.312,C,165507.25,C,159111.547,C,185014.531,C,225168.719,C,197182.266,C
181,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
181,19,51,Production (Mt),6516.862,C,5853.709,C,6507.006,C,5957.044,C,5827.979,C,4999.592,C,4515.821,C,4065.582,C,4413.527,C,4242.975,C,4933.721,C,6004.5,C,5258.194,C
181,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
181,20,51,Production (Mt),60,C,60,C,36,C,84,C,84,C,84,C,84,C,84,C,120,C,120,C,120,C,120,C,120,C
181,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
181,22,51,Production (Mt),1000,C,1350,C,1000,C,1400,C,3850,C,3850,C,3850,C,3850,C,3900,C,3900,C,3900,C,3900,C,3900,C
182,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
182,16,51,Production (Mt),16218.607,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
183,16,41,Extr Rate (Hg/Mt),7800,C,7800,C,7800,C,7800,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
183,16,51,Production (Mt),3091998,C,2985917.75,C,3167034.25,C,2963688,C,2642400,C,2806725.25,C,3119025.25,C,3091200,C,2847825,C,3439425.25,C,2631074.75,C,2727038.25,C,2700111,C
183,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
183,18,51,Production (Mt),0,M,0,M,0,M,0,M,3965.85,C,4151.212,C,9007.662,C,8128.4,C,8477.8,C,10559.812,C,9799.088,C,10050.362,C,11042.05,C
183,19,41,Extr Rate (Hg/Mt),30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C,30,C
183,19,51,Production (Mt),11892.3,C,11484.3,C,12180.901,C,11398.801,C,10569.601,C,11226.901,C,12476.102,C,12364.801,C,11391.302,C,13757.701,C,10524.3,C,10908.153,C,10800.444,C
183,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
183,20,51,Production (Mt),1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C,1000,C
184,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
184,16,51,Production (Mt),5098.11,C,4631.79,C,4251.015,C,2741.4,C,2092.665,C,4091.46,C,5354.955,C,4631.49,C,9990.646,C,11238.885,C,16492.471,C,16446.227,C,18820.273,C
185,16,41,Extr Rate (Hg/Mt),7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C
185,16,51,Production (Mt),13114920,C,13866060,C,14469000,C,14742000,C,14952600,C,14657760,C,15204540,C,15206880,C,15146040,C,14730300,C,15155400,C,14907360,C,15416700,C
185,22,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
186,16,41,Extr Rate (Hg/Mt),7600,C,7600,C,7625,C,7609.193,C,7563.025,C,7500,C,7500,C,7493.151,C,7496.183,C,7768.116,C,7500,C,7500,C,7500,C
186,16,51,Production (Mt),988000, ,798000, ,793000, ,831000, ,720000, ,645000, ,558000, ,547000, ,491000, ,536000, ,525000,F,525000,T,525000,T
186,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
186,18,51,Production (Mt),0,M,2500,C,0,C,300,C,0,C,1800,C,1000,C,1000,C,0,C,0,C,0,C,0,C,0,C
186,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
186,19,51,Production (Mt),26000,C,21000,C,20800,C,21842,C,19040,C,17200,C,14880,C,14600,C,13100,C,13800,C,14000,C,14000,C,14000,C
186,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
186,22,51,Production (Mt),0,M,1200,C,0,C,1500,C,1500,C,12000,C,8000,C,10000,C,0,C,15000,C,15000,C,15000,T,15000,T
191,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
191,16,51,Production (Mt),23396.4,C,19468.801,C,21955.904,C,19619.332,C,19555.199,C,16761.6,C,14832,C,15338.262,C,15008.616,C,15412.292,C,15538.701,C,14728.558,C,15875.575,C
194,16,41,Extr Rate (Hg/Mt),9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C,9000,C
194,16,51,Production (Mt),1170000,C,1350000,C,1530000,C,1575000,C,1629000,C,1395000,C,1575000,C,1799999.875,C,1809000,C,1926000,C,1935000,C,1852200,C,2013300,C
194,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
194,20,51,Production (Mt),1000,C,1000,C,1000,C,1000,C,0,C,0,C,0,C,0,C,1000,C,0,C,0,C,2300,C,1700,C
195,16,41,Extr Rate (Hg/Mt),7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C,7600,C
195,16,51,Production (Mt),153238.047,C,147186.734,C,150279.109,C,160423.719,C,160339.438,C,162868,C,190695.766,C,199112.859,C,203974.062,C,236084.281,C,245498.344,C,268094.156,C,293159.812,C
195,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
195,20,51,Production (Mt),3748.153,C,3535.914,C,3721.539,C,4092.761,C,4279.883,C,4292.487,C,5059.65,C,5247.621,C,5319.89,C,6001.351,C,6394.784,C,6965.716,C,7527.956,C
195,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
195,22,51,Production (Mt),3123.461,C,2946.595,C,3101.282,C,3410.635,C,3566.569,C,3577.073,C,4216.375,C,4373.017,C,4433.241,C,5001.125,C,5328.987,C,5804.763,C,6273.296,C
196,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
196,16,51,Production (Mt),787.312,C,572.138,C,29.212,C,24.938,C,35.625,C,33.243,C,32.062,C,17.812,C,39.188,C,70.537,C,56.287,C,427.5,C,322.763,C
197,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
197,16,51,Production (Mt),9702,C,12495,C,16905,C,11790,C,31237.5,C,11342.52,C,22509.375,C,21479.551,C,23927.895,C,22050,C,21315,C,5298.69,C,19497.346,C
197,20,41,Extr Rate (Hg/Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
197,20,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
197,22,41,Extr Rate (Hg/Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
197,22,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
198,16,41,Extr Rate (Hg/Mt),7630.828,C,7649.042,C,7645.3,C,7497.062,C,7494.955,C,7496.902,C,7495.781,C,7507.423,C,7477.839,C,7515.641,C,7506.37,C,7517.007,C,7551.724,C
198,16,51,Production (Mt),119804, ,139748, ,135016, ,119953, ,123292, ,121000,*,129677, ,122371, ,121141, ,117244, ,109593, ,110500,F,109500,F
198,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
198,18,51,Production (Mt),1900,C,3400,C,2400,C,1900,C,0,C,0,C,2000,C,2000,C,1300,C,1500,C,0,C,1200,C,0,C
198,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
198,19,51,Production (Mt),3140,C,3654,C,3532,C,3200,C,3290,C,3228,C,3460,C,3260,C,3240,C,3120,C,2920,C,2940,C,2900,C
198,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
198,20,51,Production (Mt),0,C,0,C,200,C,200,C,0,C,500,C,700,C,700,C,800,C,700,C,100,C,600,C,900,C
199,16,41,Extr Rate (Hg/Mt),7424.242,C,7400.074,C,7387.726,C,7401.652,C,7392.805,C,7400.582,C,7399.967,C,7400.667,C,7400.162,C,7399.687,C,7407.407,C,7401.316,C,7395.499,C
199,16,51,Production (Mt),490000,*,478400,*,456000,*,452500,*,450000,*,457800,*,442000,*,443300,*,457700,*,472100,*,460000,*,450000,*,460000,F
199,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
199,18,51,Production (Mt),5000,C,8000,C,8000,C,0,C,0,T,0,T,0,T,0,T,0,T,2000,C,2000,C,0,C,0,C
199,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
199,19,51,Production (Mt),13200,C,12929.6,C,12344.8,C,12227,C,12174,C,12372,C,11946,C,11980,C,12370,C,12760,C,12420,C,12160,C,12440,C
199,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
199,20,51,Production (Mt),100,C,100,C,100,C,200,C,400,C,500,C,200,C,200,C,0,C,0,C,0,C,0,C,0,C
199,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
199,22,51,Production (Mt),1000,C,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
200,16,41,Extr Rate (Hg/Mt),7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C,7300,C
200,16,51,Production (Mt),101274.391,C,77354.266,C,92227.398,C,129362.141,C,43502.379,C,87204.266,C,101323.055,C,75236.57,C,118832.719,C,108807.523,C,112282.281,C,108390.875,C,137898.422,C
200,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
200,20,51,Production (Mt),4153.611,C,3605.809,C,3651.471,C,3734.912,C,3441.726,C,3385.502,C,3183.451,C,2797.719,C,3222.371,C,3106.418,C,3337.969,C,3120.103,C,3319.941,C
200,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
200,22,51,Production (Mt),9691.759,C,8413.555,C,8520.1,C,8714.795,C,8030.693,C,7899.505,C,7428.052,C,6528.01,C,7518.866,C,7248.309,C,7788.594,C,7280.241,C,7746.529,C
201,16,41,Extr Rate (Hg/Mt),8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C,8500,C
201,16,51,Production (Mt),19520.148,C,24755.604,C,21746.4,C,20085.092,C,22939.119,C,27166,C,29254.281,C,8762.275,C,2716.804,C,2237.2,C,2999.888,C,1912.704,C,18013.404,C
202,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
